"","SpecID","PassNonPass","IOCOrder","BLFamilyLatin","BLFamilyEnglish","BLFamSequID","Taxo","Scientific","English","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.5Cat","Diet.Source","Diet.Certainty","Diet.EnteredBy","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial","PelagicSpecialist","ForStrat.Source","ForStrat.SpecLevel","ForStrat.EnteredBy","Nocturnal","BodyMass.Value","BodyMass.Source","BodyMass.SpecLevel","BodyMass.Comment","Record.Comment","scientificName","assessmentId","internalTaxonId","kingdomName","phylumName","orderName","className","familyName","genusName","speciesName","authority","redlistCategory","populationTrend","scopes"
"4996",8293,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina larvata","Sunda Cuckooshrike",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,20,80,0,0,"Ref_10",1,"Jessica",0,67.96,"GenAvg",0,"","","Coracina larvata",130419521,22706470,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","larvata","(Müller, 1843)","Least Concern","Decreasing","Global"
"4997",8294,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina macei","Large Cuckooshrike",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,10,10,20,60,0,0,"Ref_10",1,"Jessica",0,67.96,"GenAvg",0,"","","Coracina macei",130419842,22706473,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","macei","(Lesson, 1831)","Least Concern","Decreasing","Global"
"4998",8295,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina javensis","Javan Cuckooshrike",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_10","D1","Carolina",0,0,0,0,20,80,0,0,"Ref_10",1,"Jessica",0,67.96,"GenAvg",0,"","","Coracina javensis",111050582,22706476,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","javensis","(Horsfield, 1821)","Least Concern","Stable","Global"
"4999",8296,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina schistacea","Slaty Cuckooshrike",40,0,30,0,0,0,30,0,0,0,"Omnivore","Ref_10","A","Carolina",0,0,0,0,70,30,0,0,"Ref_10",1,"Jessica",0,67.96,"GenAvg",0,"","","Coracina schistacea",94072285,22706479,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","schistacea","(Sharpe, 1879)","Least Concern","Stable","Global"
"5000",8297,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina personata","Wallacean Cuckooshrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","C","Carolina",0,0,0,0,0,100,0,0,"Ref_10",1,"Jessica",0,67.96,"GenAvg",0,"","","Coracina personata",94072442,22706483,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","personata","(Müller, 1843)","Least Concern","Stable","Global"
"5001",8298,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina atriceps","Moluccan Cuckooshrike",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_10","D1","Carolina",0,0,0,0,40,60,0,0,"Ref_10",1,"Jessica",0,139,"Dunning08",1,"","","Coracina atriceps",94072618,22706486,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","atriceps","(Müller, 1843)","Least Concern","Stable","Global"
"5002",8299,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina fortis","Buru Cuckooshrike",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_10","D1","Carolina",0,0,10,20,20,40,10,0,"Genus",0,"Walter",0,67.96,"GenAvg",0,"","","Coracina fortis",110408868,22706489,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","fortis","(Salvadori, 1878)","Near Threatened","Stable","Global"
"5003",8300,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina caledonica","Melanesian Cuckooshrike",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_10","A","Carolina",0,0,10,20,20,40,10,0,"Genus",0,"Walter",0,140,"Dunning08",1,"","","Coracina caledonica",112321982,103694177,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","caledonica","(Gmelin, 1788)","Least Concern","Decreasing","Global"
"5004",8301,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina novaehollandiae","Black-faced Cuckooshrike",50,0,0,0,0,0,20,0,30,0,"Omnivore","Ref_10","A","Carolina",0,0,33,33,33,0,0,0,"Ref_10",1,"Jessica",0,118,"Dunning08",1,"","","Coracina novaehollandiae",94073161,22706495,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","novaehollandiae","(Gmelin, 1789)","Least Concern","Decreasing","Global"
"5005",8302,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina caeruleogrisea","Stout-billed Cuckooshrike",50,0,20,0,0,0,30,0,0,0,"Omnivore","Ref_10","A","Carolina",0,0,0,0,50,50,0,0,"Ref_10",1,"Jessica",0,138.17,"Dunning08",1,"","","Coracina caeruleogrisea",111050817,22706499,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","caeruleogrisea","(Gray, 1858)","Least Concern","Stable","Global"
"5006",8303,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina temminckii","Cerulean Cuckooshrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","C","Carolina",0,0,0,0,60,40,0,0,"Ref_10",1,"Jessica",0,67.96,"GenAvg",0,"","","Coracina temminckii",94073608,22706502,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","temminckii","(Müller, 1843)","Least Concern","Stable","Global"
"5007",8304,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina striata","Bar-bellied Cuckooshrike",70,0,0,0,0,0,30,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,60,40,0,0,"Ref_10",1,"Jessica",0,111,"Dunning08",1,"","","Coracina striata",112322247,103694198,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","striata","(Boddaert, 1783)","Least Concern","Decreasing","Global"
"5008",8305,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina bicolor","Pied Cuckooshrike",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_10","B","Carolina",0,0,0,0,0,100,0,0,"Ref_10",1,"Jessica",0,67.96,"GenAvg",0,"","","Coracina bicolor",118703579,22706508,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","bicolor","(Temminck, 1824)","Near Threatened","Decreasing","Global"
"5009",8306,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina lineata","Yellow-eyed Cuckooshrike",30,0,0,0,0,0,70,0,0,0,"FruiNect","Ref_10","A","Carolina",0,0,0,0,0,100,0,0,"Ref_10",1,"Jessica",0,76.01,"Dunning08",1,"","","Coracina lineata",118704006,22706511,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","lineata","(Swainson, 1825)","Least Concern","Stable","Global"
"5010",8307,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina boyeri","Boyer's Cuckooshrike",20,0,0,0,0,0,80,0,0,0,"FruiNect","Ref_10","A","Carolina",0,0,0,0,0,100,0,0,"Ref_10",1,"Jessica",0,66.4,"Dunning08",1,"","","Coracina boyeri",94074477,22706516,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","boyeri","(Gray, 1846)","Least Concern","Stable","Global"
"5011",8308,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina leucopygia","White-rumped Cuckooshrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,20,0,20,60,0,0,"Ref_10",1,"Jessica",0,67.96,"GenAvg",0,"","","Coracina leucopygia",94074654,22706519,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","leucopygia","(Bonaparte, 1850)","Least Concern","Stable","Global"
"5012",8309,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina papuensis","White-bellied Cuckooshrike",50,0,0,0,0,0,20,10,20,0,"Omnivore","Ref_10","A","Carolina",0,0,20,0,40,40,0,0,"Ref_10",1,"Jessica",0,63.45,"Dunning08",1,"","","Coracina papuensis",118704789,22706522,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","papuensis","(Gmelin, 1788)","Least Concern","Increasing","Global"
"5013",8313,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Coracina longicauda","Hooded Cuckooshrike",70,0,10,0,0,0,20,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,40,60,0,0,"Ref_10",1,"Jessica",0,101,"Dunning08",1,"","","Coracina longicauda",94075032,22706526,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Coracina","longicauda","(De Vis, 1890)","Least Concern","Stable","Global"
"5014",8343,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Campochaera sloetii","Golden Cuckooshrike",10,0,0,0,0,0,90,0,0,0,"FruiNect","Ref_10","A","Carolina",0,0,0,0,50,50,0,0,"Ref_10",1,"Jessica",0,41,"Dunning08",1,"","","Campochaera sloetii",94081673,22706645,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Campochaera","sloetii","(Schlegel, 1866)","Least Concern","Stable","Global"
"5015",8344,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage melanoleuca","Black-and-white Triller",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","C","Carolina",0,0,0,30,40,30,0,0,"Genus",0,"Other",0,46.8,"Dunning08",1,"","","Lalage melanoleuca",94081833,103702973,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","melanoleuca","(Blyth, 1861)","Least Concern","Stable","Global"
"5016",8345,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage nigra","Pied Triller",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,20,10,40,30,0,0,"Ref_10",1,"Jessica",0,28.4,"Dunning08",1,"","","Lalage nigra",130421238,22706651,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","nigra","(Forster, 1781)","Least Concern","Decreasing","Global"
"5017",8346,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage leucopygialis","White-rumped Triller",80,0,0,0,0,0,20,0,0,0,"Invertebrate","Ref_10","C","Carolina",0,0,0,20,40,40,0,0,"Ref_10",1,"Jessica",0,29.52,"GenAvg",0,"","","Lalage leucopygialis",130421664,22706654,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","leucopygialis","Walden, 1872","Least Concern","Increasing","Global"
"5018",8347,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage sueurii","White-shouldered Triller",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","C","Carolina",0,0,100,0,0,0,0,0,"Ref_10",1,"Jessica",0,26,"PrimScale",1,"","","Lalage sueurii",118731125,22706657,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","sueurii","(Vieillot, 1818)","Least Concern","Increasing","Global"
"5019",8348,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage tricolor","White-winged Triller",80,0,0,0,0,0,10,0,10,0,"Invertebrate","Ref_10","A","Carolina",0,0,60,20,20,0,0,0,"Ref_10",1,"Jessica",0,25,"Dunning08",1,"","","Lalage tricolor",130422141,22706663,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","tricolor","(Swainson, 1825)","Least Concern","Decreasing","Global"
"5020",8349,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage aurea","Rufous-bellied Triller",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","B","Carolina",0,0,0,0,60,40,0,0,"Ref_10",1,"Jessica",0,32,"Dunning08",1,"","","Lalage aurea",94082818,22706669,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","aurea","(Temminck, 1827)","Least Concern","Decreasing","Global"
"5021",8350,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage moesta","White-browed Triller",40,0,0,0,0,0,60,0,0,0,"FruiNect","Ref_10","A","Carolina",0,0,0,0,50,50,0,0,"Ref_10",1,"Jessica",0,29.52,"GenAvg",0,"","","Lalage moesta",111051299,22706672,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","moesta","Sclater, 1883","Least Concern","Stable","Global"
"5022",8351,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage atrovirens","Black-browed Triller",40,0,0,0,0,0,60,0,0,0,"FruiNect","Ref_10","A","Carolina",0,0,0,0,50,50,0,0,"Ref_10",1,"Jessica",0,33,"Dunning08",1,"","","Lalage atrovirens",94083148,103702795,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","atrovirens","(Gray, 1862)","Least Concern","Stable","Global"
"5023",8352,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage leucomela","Varied Triller",80,0,0,0,0,0,10,0,10,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,0,100,0,0,"Ref_10",1,"Jessica",0,29.25,"Dunning08",1,"","","Lalage leucomela",112332385,103702881,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","leucomela","(Vigors &amp; Horsfield, 1827)","Least Concern","Decreasing","Global"
"5024",8353,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage maculosa","Polynesian Triller",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","B","Carolina",0,0,100,0,0,0,0,0,"Ref_10",1,"Jessica",0,30.3,"Dunning08",1,"","","Lalage maculosa",118730666,22706681,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","maculosa","(Peale, 1848)","Least Concern","Stable","Global"
"5025",8354,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage sharpei","Samoan Triller",50,0,0,0,0,0,50,0,0,0,"Omnivore","Ref_10","A","Carolina",0,0,0,50,50,0,0,0,"Ref_10",1,"Jessica",0,28.63,"PrimScale",1,"MarceloR","","Lalage sharpei",94083741,22706684,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","sharpei","Rothschild, 1900","Near Threatened","Decreasing","Global"
"5026",8355,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Lalage leucopyga","Long-tailed Triller",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","B","Carolina",0,0,100,0,0,0,0,0,"Ref_10",1,"Jessica",0,24.3,"Dunning08",1,"","","Lalage leucopyga",94083993,22706687,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Lalage","leucopyga","(Gould, 1838)","Least Concern","Stable","Global"
"5027",8356,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Campephaga petiti","Petit's Cuckooshrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,20,80,0,0,"Ref_10",1,"Jessica",0,31.34,"Dunning08",1,"","","Campephaga petiti",94084181,22706690,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Campephaga","petiti","Oustalet, 1884","Least Concern","Decreasing","Global"
"5028",8357,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Campephaga flava","Black Cuckooshrike",80,0,0,0,0,0,10,0,10,0,"Invertebrate","Ref_10","A","Carolina",0,0,80,20,0,0,0,0,"Ref_10",1,"Jessica",0,32.3,"Dunning08",1,"","","Campephaga flava",118705486,22706695,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Campephaga","flava","Vieillot, 1817","Least Concern","Stable","Global"
"5029",8358,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Campephaga phoenicea","Red-shouldered Cuckooshrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,40,30,30,0,0,0,"Ref_10",1,"Jessica",0,27.1,"Dunning08",1,"","","Campephaga phoenicea",130422533,22706700,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Campephaga","phoenicea","(Latham, 1790)","Least Concern","Stable","Global"
"5030",8359,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Campephaga quiscalina","Purple-throated Cuckooshrike",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,40,60,0,0,"Ref_10",1,"Jessica",0,34.5,"Dunning08",1,"","","Campephaga quiscalina",118705881,22706705,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Campephaga","quiscalina","Finsch, 1869","Least Concern","Decreasing","Global"
"5031",8362,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus roseus","Rosy Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,30,70,0,0,"Ref_10",1,"Jessica",0,19.2,"Dunning08",1,"","","Pericrocotus roseus",130426419,22706728,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","roseus","(Vieillot, 1818)","Least Concern","Decreasing","Global"
"5032",8363,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus cantonensis","Brown-rumped Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","C","Carolina",0,0,0,0,0,100,0,0,"Ref_10",1,"Jessica",0,16.26,"GenAvg",0,"","","Pericrocotus cantonensis",94086048,22706731,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","cantonensis","Swinhoe, 1861","Least Concern","Decreasing","Global"
"5033",8365,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus divaricatus","Ashy Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,0,70,30,0,"Ref_10",1,"Jessica",0,24.6,"Dunning08",1,"","","Pericrocotus divaricatus",130428286,22706735,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","divaricatus","(Raffles, 1822)","Least Concern","Decreasing","Global"
"5034",8366,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus tegimae","Ryukyu Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,0,70,30,0,"Ref_10",1,"Jessica",0,16.26,"GenAvg",0,"","","Pericrocotus tegimae",130428811,22706738,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","tegimae","Stejneger, 1887","Least Concern","Increasing","Global"
"5035",8367,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus cinnamomeus","Small Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,0,70,30,0,"Ref_10",1,"Jessica",0,8.6,"Dunning08",1,"","","Pericrocotus cinnamomeus",94086763,22706741,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","cinnamomeus","(Linnaeus, 1766)","Least Concern","Stable","Global"
"5036",8368,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus igneus","Fiery Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,33,33,33,0,0,"Ref_10",1,"Jessica",0,15,"Dunning08",1,"","","Pericrocotus igneus",94087010,22706744,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","igneus","Blyth, 1846","Near Threatened","Decreasing","Global"
"5037",8369,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus lansbergei","Flores Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,100,0,0,0,"Ref_10",1,"Jessica",0,16.26,"GenAvg",0,"","","Pericrocotus lansbergei",94087360,22706747,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","lansbergei","Büttikofer, 1886","Least Concern","Stable","Global"
"5038",8370,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus erythropygius","White-bellied Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,50,50,0,0,0,0,"Ref_10",1,"Jessica",0,10.8,"Dunning08",1,"","","Pericrocotus erythropygius",112745733,103694110,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","erythropygius","(Jerdon, 1840)","Least Concern","Stable","Global"
"5039",8371,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus solaris","Grey-chinned Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,0,100,0,0,"Ref_10",1,"Jessica",0,14.5,"Dunning08",1,"","","Pericrocotus solaris",94087696,103694119,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","solaris","Blyth, 1846","Least Concern","Stable","Global"
"5040",8372,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus ethologus","Long-tailed Minivet",80,0,0,0,0,0,10,0,0,10,"Invertebrate","Ref_10","A","Carolina",0,0,0,0,0,80,20,0,"Ref_10",1,"Jessica",0,18.97,"Dunning08",1,"","","Pericrocotus ethologus",130429247,22706757,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","ethologus","Bangs & Phillips, 1914","Least Concern","Decreasing","Global"
"5041",8373,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus brevirostris","Short-billed Minivet",80,0,0,0,0,0,0,0,0,20,"Invertebrate","Ref_10","A","Carolina",0,0,0,33,33,33,0,0,"Ref_10",1,"Jessica",0,16.49,"Dunning08",1,"","","Pericrocotus brevirostris",130429818,22706760,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","brevirostris","(Vigors, 1831)","Least Concern","Decreasing","Global"
"5042",8374,"Passeriformes","Passeriformes","Campephagidae","Cuckoo-shrikes",136,"BL3","Pericrocotus miniatus","Sunda Minivet",100,0,0,0,0,0,0,0,0,0,"Invertebrate","Ref_10","C","Carolina",0,0,0,0,0,100,0,0,"Ref_10",1,"Jessica",0,16.26,"GenAvg",0,"","","Pericrocotus miniatus",94088435,22706763,"ANIMALIA","CHORDATA","PASSERIFORMES","AVES","CAMPEPHAGIDAE","Pericrocotus","miniatus","(Temminck, 1822)","Least Concern","Stable","Global"
